event_time,user_id,session_id,page_url,device_type
2024-07-01 14:22:16,1533,b83cc7a6-7e51-4960-a108-72ec9d49e5b1,wp-content,tablet
2025-03-11 23:16:42,2422,f974c8f3-460d-47cf-a900-ab58e5b3780c,categories/category,desktop
2022-05-04 14:26:38,8197,29094692-3258-4f6e-8988-bcc4f3ed2567,wp-content/search,desktop
2022-04-26 13:05:35,6397,f15dcf17-9076-4ea9-b59e-57e42805495a,list/blog/tag,tablet
2020-02-06 00:18:09,5842,f08708bf-1964-4a19-818b-917e546031c8,wp-content/tags,mobile
2023-01-26 00:19:13,5472,3c7b96c2-ed83-40e2-af05-94057fbfb979,blog/tag/blog,mobile
2020-07-12 19:28:31,6811,d91fa41a-d69d-4f6d-ab3a-4220f145d94b,list,desktop
2022-02-01 10:43:58,7402,61aae3cf-b66a-4593-812f-a6c8775ee4a5,search/tag,desktop
2023-03-23 08:46:28,8497,0097d0f9-efa1-4c45-a489-0003f1f2c3aa,main,tablet
2021-12-09 20:06:16,6279,aa945bfe-114a-4ca3-8aca-3ad019ceade7,explore/wp-content/app,tablet
2023-12-03 04:09:26,5740,19a56942-24a7-443c-a449-3c929b62d065,main,tablet
2022-05-22 10:14:17,8452,c04e1e40-ec05-4ad2-b5b2-8a6e3daa0b22,category/tags/wp-content,mobile
2021-04-26 23:42:17,1871,4b470717-803f-4a43-a759-7f01121b8841,blog/search/search,desktop
2024-08-15 11:40:32,4426,c74362e7-ef08-4bca-870e-cf46ca7c2951,main/blog,tablet
2023-09-29 11:59:27,753,c04c5fae-6a04-456b-a702-3dcdc3c5be02,wp-content/posts/list,desktop
2021-02-21 22:43:32,1178,0b5de577-0e92-4844-af6d-5b149238854b,category,desktop
2021-07-05 03:06:36,2721,0547dd16-825e-4a0e-884a-b68398ab4958,app/list/categories,tablet
2022-06-16 07:20:25,7914,c508807e-bbe6-4874-a74c-faca19b2e93e,posts,mobile
2024-05-03 05:07:18,9758,41b9c509-e3c3-4fab-833f-a7dca249a25a,tag,mobile
2020-08-04 22:59:18,1885,c05b0ade-913a-42bb-aa89-ae467c710f54,tags/categories,tablet
2020-07-24 13:24:17,1773,0bd080a1-c084-4db7-bf48-a66bde172e4a,tag/posts,desktop
2020-07-02 16:07:11,9227,37ff45c6-9db5-4b64-8cf3-f327cc756b0c,tags/main,desktop
2020-01-30 13:38:51,4029,c68f899e-596b-41d8-a600-d0bc33cac945,category/posts/search,mobile
2023-01-03 13:47:02,2514,b46a4f92-9cec-4987-9cb4-52d01b2a2b36,list/category/explore,mobile
2020-05-10 14:04:37,7287,eda636f5-1f4c-4f43-b37c-f52bf7777f2b,category/app,mobile
2021-03-28 04:12:09,8169,21cd0bdf-3853-4a03-9f5d-cec097e93f4c,posts/app/blog,mobile
2023-02-01 20:08:03,2329,fae0287b-71d2-42e3-8807-9141c5b416fc,posts,tablet
2020-04-29 23:23:53,8466,2e141265-8099-44ae-aa9f-142e802887cd,posts/tags/list,desktop
2022-06-24 14:20:55,7669,d4f3b532-ed1d-42f5-96e6-4a587e424aa4,list/main,desktop
2025-05-07 22:58:50,656,60794044-c528-4ac3-9fcb-567e2d6ff4a6,main/tag,desktop
2022-09-21 04:59:06,9562,1ac8a34a-28fc-45ef-ade9-2392c919d468,posts,mobile
2022-07-15 16:34:03,9402,833a117a-b494-47e7-97af-0378a20584ad,category,mobile
2024-06-09 01:33:58,5437,f097068b-fe78-4bad-9107-ee4841e98ccb,categories/list/blog,mobile
2020-03-04 02:54:31,6085,62040d4f-a3c0-4fec-9e22-715811d30402,search/posts,mobile
2022-12-07 02:03:54,1694,3659f760-d7d2-4214-933a-2d491394c519,tag/tag/list,mobile
2025-02-08 20:36:26,8710,2dfb9db8-01df-4340-9e40-0f2b0448dc88,tags/explore/wp-content,mobile
2022-05-22 13:29:25,4434,e75e9f99-8639-48e2-b3d3-775be6d1ca1d,main/main/categories,mobile
2023-09-05 22:32:26,9769,0bd571d8-b3cc-430b-87bb-087da9b24421,tags/categories,mobile
2022-09-29 04:48:09,1777,330c72b1-b523-46ab-8062-8c250aef53fd,blog/blog,desktop
2020-03-12 23:02:58,4763,9f2585f0-69b5-43d0-bf6e-2e642d4fa037,list/tag,mobile
2023-10-01 19:33:00,9731,34161b0a-6543-4c54-9be3-7eecef3bae0e,explore/tag/list,desktop
2021-09-13 06:27:36,1508,f0ce34d2-f7ce-4393-8491-2c55a13d94f1,tags/list/app,desktop
2023-01-25 23:46:00,185,e9fdc188-db90-4acd-862a-1b0867e45489,blog/wp-content/tags,desktop
2020-09-17 08:27:56,8560,4415b3be-257e-4e52-bfd9-c0442d8b3628,categories,tablet
2020-12-14 21:43:45,1140,f74015b6-a3cd-4137-969c-6f61a46a916e,main/wp-content,tablet
2021-05-01 12:13:17,8887,872cadf7-494b-44de-95f1-00d8255639d2,explore/categories,desktop
2023-09-01 11:54:08,1130,a74b2590-7e40-4841-9be2-5a9afe2a884c,blog/list,desktop
2022-01-24 10:12:52,4621,e8a74cbc-afd6-4015-a051-f24f88f95e68,app/category,tablet
2022-05-11 06:15:08,7817,49a5a8f2-a2e9-48a0-9b12-9753539b4fd1,categories/main,tablet
2020-03-11 18:33:05,6695,fb435d12-ba04-477e-a468-c219a1cf6e93,main/list,desktop
2024-03-23 23:16:17,2742,37e82ce1-d026-4653-8b1c-ec25a21a48cc,search,mobile
2021-03-19 07:26:10,4605,8a4236ab-e164-48ad-a0ee-1b472bb82524,posts/app/categories,desktop
2021-08-15 06:45:52,1518,551ebcb5-e321-44ee-b9aa-d769727dfb47,tag/posts/main,desktop
2024-09-18 09:56:07,3415,79882347-fca7-402b-a4ba-c802ef85a9e2,category/tags,tablet
2021-01-14 13:52:43,5169,8a242192-f6ee-49b6-a89e-c1f00ef669f4,explore,mobile
2022-09-13 19:25:47,4990,665538b1-e7ec-4e53-9f27-1f82e348d17d,tag,desktop
2023-10-17 02:33:53,1170,17b39384-5fe2-4927-bda3-4dc8aea9ca40,app/main,mobile
2020-09-22 22:40:07,5445,dd09976b-d195-4150-a5fc-32f2f752f247,search/explore,desktop
2021-10-10 22:38:22,9202,e85d24c5-5a45-4fe6-b2f6-c7f00e60456d,list/blog/main,desktop
2024-05-04 23:49:41,3188,ad4e711e-57f7-4958-9e04-96443bc69640,search/wp-content,tablet
2023-03-27 23:20:01,3383,60c56c16-a6c4-4a66-8967-8cc11a7a9b1e,tags/tags/posts,tablet
2024-11-04 19:49:49,8796,59e23828-b824-4e48-a792-8a5ae3b11fbd,tags/main,tablet
2023-06-29 03:29:28,7600,81e5cd0e-add8-4926-9bc7-b5fec05b5dca,posts,desktop
2023-07-04 07:17:24,705,9fc363cd-cbf2-4b0b-818e-ded5637bb0f0,search,tablet
2024-09-18 06:40:21,3760,d941d515-2329-46fd-a824-abeaa532a53a,search/search/app,tablet
2024-11-11 18:28:18,9906,8bf0faa9-314a-4568-be27-e8bd4954c18a,category/search/category,desktop
2020-10-10 05:43:52,7451,153ddfd9-3bed-48d2-b46a-f447dcd33197,list/category/tag,desktop
2023-04-16 02:47:08,5352,60bd1b28-5b43-46b2-bf81-d48fbe6e7d9a,tags/search,mobile
2023-03-21 15:38:41,7930,150a802d-4cbf-4d71-885d-7db5269dfb6c,blog,tablet
2024-11-02 23:14:36,3373,ebb5b70a-22de-4900-9333-03075eee0b9e,explore,desktop
2024-06-19 08:35:31,5492,4e2eac6f-ecea-4270-ad15-7350e8373c94,tag/wp-content/list,desktop
2025-02-06 21:24:58,2992,7cbe365e-09c1-48e5-a563-964f87fdeb3e,posts/main/list,tablet
2023-06-19 19:52:38,8364,5e0999f0-9842-465a-b850-9279bc661c40,blog/search,tablet
2021-05-05 04:22:20,3579,e6b213cb-79a1-4f2c-a67b-a092443b8922,search/wp-content/categories,tablet
2022-12-27 16:34:32,1226,31001f66-f555-4dad-80ce-fa61ede94c99,wp-content,desktop
2022-12-18 19:53:14,7747,cfa80e2d-accc-43dd-b621-0533194aa61f,tags/explore/tag,mobile
2022-12-07 16:04:58,7524,0b47ed19-38a6-41c5-a470-56613d010e9b,explore/list/explore,mobile
2020-11-24 05:58:19,8389,f42203fe-b526-4d80-8437-2bb87bae5f00,blog/main/wp-content,tablet
2021-09-16 19:34:39,186,530813d7-ce4b-4f01-ba31-bda118c0a91a,tags/category/posts,tablet
2022-12-06 17:03:04,2642,10d65808-7308-40cb-962d-8859193f84e0,app/tag/tag,mobile
2023-10-05 14:40:37,7976,2e796394-dc43-4217-a26e-f5264fd501a6,list/tags/main,desktop
2023-08-14 06:55:33,3725,ef49ad15-5c33-4f40-9a73-fab1c3a2e14c,tag/category,desktop
2024-09-28 04:39:44,9979,bd396cc7-fc60-4527-9e05-7a9366c2cf89,wp-content/search,tablet
2023-01-26 01:10:27,4797,9f889c58-f3d3-4061-988f-1e34402ae66f,blog/main/wp-content,tablet
2020-04-17 10:21:48,3151,dc155c62-3f81-4896-a5df-507c4442ae35,tags,mobile
2022-02-23 02:08:38,7061,40a23663-d1f9-46a6-8b71-52e64fd0f3c6,posts,desktop
2020-07-18 22:18:16,6241,9fc0a765-ccee-41f3-8a0b-1e416d4e4fa5,main,tablet
2020-04-07 11:26:54,8872,5f3c98d1-7ffd-430a-9a09-a5d43debcbb9,categories,desktop
2020-07-27 04:48:10,8482,230aab56-054b-44d1-8fba-67089ad87ee8,posts,mobile
2021-12-21 22:27:46,599,8fb58b4e-7408-44e3-832d-46d71986b891,blog/explore,mobile
2022-06-13 09:17:19,853,cc6d3a5e-d5f8-41a7-b9dd-0dc5e0e8683f,main/search/posts,tablet
2025-06-30 05:25:12,3363,6b093eef-24c7-4e9f-b3ba-4d130d1ae14d,search/explore/wp-content,desktop
2020-11-16 06:20:50,3282,512bfe6f-dd34-453a-b7f8-1c12033c255e,search/search,tablet
2023-06-22 12:52:13,8884,6ae6f016-fdb3-4334-8d47-6a9f479036d3,search,tablet
2023-11-13 09:41:10,6491,8c9c67b3-c3cb-41b6-a029-b6c42f74afa5,search/posts/posts,mobile
2021-01-19 06:06:47,7157,4510b02a-cba6-4a67-9ca6-dc1da7f9b4ca,category/category,desktop
2023-03-08 10:09:08,7558,7d1c5262-fb45-4a56-8140-0eafadcaad07,wp-content/tag,mobile
2021-02-10 09:52:15,5721,5e6fb67b-0667-4b7b-a7fa-1a80eb0d97b0,tags,mobile
2023-05-03 13:51:11,4133,65cbf969-e25d-4e5d-be13-edf78f1bcd19,app/search,desktop
2024-05-23 06:33:09,573,87be85ff-4b59-482f-9799-dc40848b4ef7,blog/app/search,tablet
2021-12-20 19:21:42,2133,62bccccb-507d-4625-bf6b-4991e252fd7c,posts/posts,desktop
2021-09-18 04:20:29,496,0f685c52-c32a-4fc2-baee-3ba22ab9ca70,categories,desktop
2023-07-09 01:58:12,570,279457d2-2c71-4983-8611-4c8ff2aac60e,explore/explore/list,tablet
2022-10-07 01:45:07,966,35c220e3-39a7-4a9c-aca5-86be7aacb55f,posts/posts,mobile
2022-05-20 22:13:38,1843,334593af-dbde-44de-85ac-e5303156d97d,wp-content/categories,tablet
2020-05-03 21:17:53,462,e13746ce-5e3a-41d1-ad19-bd94b4ce331e,posts/tags,mobile
2025-02-24 19:38:54,6114,74113b3a-50a3-4e4e-b882-55921f505f1b,blog/search,desktop
2023-02-17 12:13:09,6246,b1f8bdda-5191-4415-bb28-8fe0da589cab,main,desktop
2022-07-18 23:43:56,1888,415512c9-e0ae-4ef1-9917-71a17de1a45f,wp-content,desktop
2024-07-20 21:22:58,5217,f7daefc2-a043-4c99-8f75-4f1538a1e933,tags,desktop
2023-10-22 01:40:02,9706,511169fb-d3b6-47b3-a20d-011f6eb5ca04,search,mobile
2025-03-03 09:21:10,2576,5ef7484d-c842-4c43-8dbe-05d533286f45,tag/posts/explore,desktop
2022-05-24 09:35:00,9878,865d3c24-cdab-46b0-be9f-ecc9d796601b,category/blog,tablet
2024-06-26 20:14:19,6428,d767c1d9-1b87-467c-b0bd-2c244cf72536,posts,desktop
2022-10-28 19:39:36,2334,4c24a7e0-86dd-4fd7-9bf2-09824d1575ca,category/explore/app,desktop
2020-04-09 02:13:05,7189,aeffcd7e-27a1-4f36-b5af-122db7f832a8,tag/list/search,desktop
2023-12-13 22:44:52,9321,1f846580-140d-4a8f-b657-a4f09b189220,list/explore/category,desktop
2024-01-31 04:16:39,5697,ce7246c8-d817-45f9-b220-3f8cb1110c00,posts,tablet
2023-01-12 21:21:15,4602,abc219fe-ba7c-4c01-8f55-ea7a66cfd489,explore/search/category,desktop
2020-08-18 20:53:46,5982,173c5d6b-6943-41bf-86a0-4fb34a3a19af,main,mobile
2021-08-07 13:31:35,7121,41e0739b-2a98-41c3-a248-d4ece925d272,tag,mobile
2021-03-13 13:46:36,988,bb2227e3-b10f-41c5-8fb6-2c134c7e1188,tags/blog,mobile
2023-03-28 14:02:44,2504,a5071383-ba03-4f2d-81e2-48e3d7486b1f,tag/wp-content/tags,mobile
2022-02-12 18:01:43,1298,31bb42ce-d6ea-4437-b905-23915f66126b,explore,tablet
2023-02-06 04:06:16,1374,820b36a5-17f9-4816-8485-06c38fcc4554,tags,tablet
2022-08-29 04:22:12,2169,6579701b-f83e-43f7-be9e-794c7ce39fdc,wp-content,mobile
2023-04-07 13:58:42,6041,bcdd110a-8f37-4c06-a8b2-58c79063f548,categories/search/list,mobile
2020-05-16 22:10:14,5832,f6af030e-26e4-4d2d-8368-5d77c3c3b5ae,app,tablet
2020-11-08 02:19:30,454,a668e594-0ebb-43ce-899b-f388f24cf48f,categories/wp-content/search,desktop
2021-03-23 05:32:43,4672,dbdd387a-59b1-49d4-9b42-1280075a2bc0,categories/search/app,mobile
2023-05-01 07:48:34,1594,1b0d5b5a-e556-4096-bc67-f13b00e0afd6,tags/tag,tablet
2023-01-30 10:07:22,7951,f040e349-4fc7-4598-a087-baedec783d57,main,tablet
2025-02-13 22:04:48,8477,38c85c92-9d47-4049-96be-c3a641b01eb6,app,desktop
2024-02-01 11:32:27,5723,471281b6-79c9-4ee8-a072-0ebe08cdd084,list,mobile
2024-05-01 04:51:10,1325,3ff82d93-8fdf-433b-bc94-4d2e5a123b42,posts/tag/app,tablet
2022-06-01 22:05:12,4649,a07d8c0d-0129-4cf8-8722-49078895b7a3,category/list/list,tablet
2023-01-26 06:03:52,7908,64886e51-b115-4761-afae-5943fc9716d3,wp-content/categories/wp-content,tablet
2021-01-12 18:53:21,4156,445d8767-9d0f-47b5-b262-f4836d9b271c,category/category/wp-content,mobile
2023-08-05 22:42:40,6454,fb019d83-ffb1-4a54-af60-92b5a94fc280,categories/tags,desktop
2021-02-10 16:59:00,1634,d90dbe5e-f4a2-4a39-87d7-1e466096e27a,list,tablet
2024-06-18 02:34:39,1653,1a19437a-b83c-41d3-b6a7-361f3ddae262,list/tags,tablet
2023-08-29 21:12:07,2474,7b2e02e8-bc5c-4afb-bf7d-e2b9c824d4d8,blog/blog/list,tablet
2023-06-13 21:17:55,2300,b493b542-0dc1-4cd0-83f6-bce6aa635db8,category/category/category,desktop
2025-06-29 22:55:50,6496,b67752ea-f986-45c3-a2cb-aa8698a3a61a,categories/blog/category,desktop
2024-12-31 21:21:34,6754,5bb0e8ae-8257-4ae0-82a6-9250cd607519,wp-content/explore/explore,tablet
2024-01-24 16:18:39,2703,612d95d5-9b21-4bfe-ba1f-b6a2e1096905,main/tags,desktop
2021-05-19 17:49:16,8788,3094ee13-96f3-4ad0-ac39-b424d0a5678a,posts,desktop
2023-06-14 16:01:22,501,2d74d9e5-c7c4-4dd6-a324-80627cb978c2,tags/tag/tags,tablet
2023-01-02 16:37:08,3662,fe93db1d-742a-4881-a683-7b521bba10c8,blog/app,tablet
2020-10-13 18:16:08,7931,41b21ede-0a16-41a2-943b-276484199d9e,category/tag,desktop
2024-05-06 21:04:07,7684,fe2647f8-22a2-4f7c-bc5a-f6701413d076,blog/tags,mobile
2021-12-22 01:26:24,1714,c70f08cf-0f50-4936-9972-8b07df553ae4,tag/explore,tablet
2022-04-20 19:00:59,8251,20b35d37-b565-47bb-afff-e3c263211d3c,tag/category,mobile
2022-03-21 05:29:32,9790,5c9eb3a0-b9a0-441a-8374-2e0a0016dfab,main,mobile
2023-03-06 14:37:25,4313,7899cba7-64cd-48f5-beef-0875b6eeb82a,blog/posts,mobile
2024-03-19 04:05:05,6257,f401b7c2-ee7a-4345-a878-fc2b1092b683,tag/list,desktop
2022-01-04 22:21:37,1515,e2806777-f66c-40d3-b749-c664d6a0dbb5,search/category,mobile
2022-07-13 22:25:00,2661,b6a41de6-5c80-40da-969e-5f88f9375f01,explore/search,desktop
2020-06-27 02:44:54,8071,a200b774-7719-4482-8bcc-a217767fec83,explore,mobile
2022-04-28 15:51:42,8080,a9974ab7-4c32-44e1-bde3-63a79b896eb2,category,tablet
2023-11-22 12:12:27,6820,cbac795f-8327-4ba4-b580-fd421d827ef5,posts,mobile
2024-07-28 00:41:58,1735,25996477-6f0b-4a30-89ed-bff1d64fd603,main/explore,tablet
2022-08-10 01:41:35,5355,7a2dab09-b989-4405-bf29-1217dabdcdce,category,mobile
2024-08-22 06:47:39,8775,42eb49f9-e527-4b0c-b83e-34ab0e3f4993,main/posts,tablet
2024-05-02 11:22:15,5039,185f6be8-902f-420e-bb6d-bcc6851d98b3,wp-content/posts,desktop
2021-04-05 14:30:49,1245,a422c7f3-04c7-44c0-af2b-95d64a1af2bd,category/app/search,desktop
2024-01-16 19:00:30,9437,dcc2f81c-0713-4682-902c-2317c7f6e2c4,list,mobile
2020-11-10 02:55:49,6985,0daf010b-4069-4a8e-9f0d-4a09113cd966,app/posts,desktop
2020-09-12 11:52:57,1084,2fec3f24-a88e-40b5-b85c-781cf005a979,explore/wp-content/tag,tablet
2025-06-13 03:54:47,3254,d7bcbb40-ef35-4908-a40b-bd12e17e4aed,wp-content/blog/posts,mobile
2025-03-01 11:16:31,1166,7ffe6a9d-86d2-4a08-8a9c-c1fa5f2e3630,category/app/app,tablet
2022-09-12 00:12:24,7826,83d21b4e-0da3-46ee-8f7a-e0e13df1115b,tag,mobile
2023-01-14 03:14:02,7241,0dd1acfa-df16-4a32-b464-099ee5250211,category/wp-content/category,tablet
2020-02-05 18:26:44,2793,92db35de-bffb-44da-a907-028297305317,explore/explore/category,tablet
2025-02-15 04:30:04,3481,1578eb9d-0093-40b5-a775-66bd1d0f986f,wp-content/tags/search,mobile
2020-01-08 16:16:12,1383,009b8991-ead3-4970-b35d-efaaf128e0a0,blog/main/posts,desktop
2020-10-15 00:23:49,8108,98014baf-bfc3-46c0-8100-fa45bc88d893,tags,tablet
2024-12-15 05:15:26,2385,c165b190-4fed-4c24-88bd-937638a1ea9d,posts,mobile
2024-10-25 19:26:12,4866,9b4fb0f5-3960-477a-b974-b68dd9434117,wp-content/tags,desktop
2025-02-10 21:09:17,6395,05812dc5-1f19-4da5-b7e9-b59200714f4e,posts,tablet
2023-01-09 05:01:02,1638,87c38428-f607-477e-a847-fbbc9a8a21e1,app/categories,tablet
2020-07-27 05:08:22,6715,d6b2d2a1-3e6c-436c-a2d9-fb2912274324,search/app,desktop
2022-04-06 22:58:13,1816,78df900f-cf7a-47da-9e05-983fa619a09d,list,mobile
2022-08-07 03:12:56,2254,3d79dd20-2f9a-460b-8260-2d52c1739645,main/categories,desktop
2023-06-21 22:02:39,5108,adcb1e4d-3803-4d21-8511-0e213e4c3e8d,app/search/app,mobile
2023-12-03 19:39:55,1162,d078c4ae-a0c5-475d-af01-ccf1c08efa64,tags/category,mobile
2020-05-25 10:11:40,880,45a81a10-559c-4fe4-8c9d-6aaedde964f0,tags/main/tag,tablet
2020-01-19 07:18:03,5056,5190a917-f746-4403-bc81-56de950bb011,blog,tablet
2021-07-24 01:33:44,5318,5d887806-4865-4689-ae42-630d52699ba0,category/tag/blog,tablet
2023-07-18 18:41:15,3732,a336af8b-4863-4cfc-a224-8e7191c89448,app,desktop
2020-04-26 14:06:30,1576,6d4ee97f-cb4e-4b1f-9aa7-e0929558444e,tags/app/main,tablet
2020-02-07 04:38:49,7909,7de7ea76-b594-4994-aa1c-fd3cbf27549b,app,desktop
2021-10-07 01:08:57,1228,463ae629-4717-4d38-a37b-d666bc486042,categories,tablet
2021-12-06 14:32:23,4472,11fe1baa-a95f-472a-97fa-40515ac58292,posts/blog/posts,tablet
2020-06-03 22:38:12,6119,ba73892f-20eb-400c-84f0-4d26078e7605,tag,tablet
2021-12-25 11:20:35,5617,1a32b478-2490-42df-ab4a-8f0582e11557,category/blog,mobile
2020-05-17 11:26:50,9829,c0dbc8af-6367-4ab0-b66f-6997cc56838a,main,tablet
2021-03-29 18:07:03,6712,7c6385f4-8e62-4396-adeb-7e2a15cd657f,categories,mobile
2024-07-23 04:17:44,7735,d0401b25-0d3e-4a12-9bdc-db06702e8910,tags/categories,desktop
2024-05-19 16:56:09,3700,6fc870b8-c42a-4d1c-9840-dbea41397ed5,tag/app/posts,mobile
2022-03-15 15:31:08,6392,95c3d834-d263-4c70-a741-632fdb038d83,list/category,mobile
2022-10-24 00:34:25,5436,bdd1bf30-0720-4218-9d90-de064ea557b8,wp-content/category/posts,mobile
2025-06-22 17:27:30,7659,3804c559-353f-4678-9515-9f879b42f955,tag,mobile
2021-02-08 10:38:01,9208,7271a1ef-151c-4f00-b408-ea1f8eda545d,tags/app,mobile
2020-04-23 12:29:45,4651,1ccc1ab0-2281-4cf9-b887-574a66908289,tag/main/tags,tablet
2021-03-13 11:01:48,4460,ebcdfe68-5706-4cd3-bcb5-f950863fe470,main/explore,mobile
2021-04-03 03:38:59,3825,725b28cd-27c2-4ec2-8c57-3f631ab107e7,search/posts/posts,mobile
2025-03-18 08:12:56,7612,329d5276-bef4-4633-bed4-bb57ebe3ad10,tag,tablet
2022-07-09 16:34:44,4418,6fa9e0f1-6aec-4cf9-91a8-6ae98b4923f8,tags/search,desktop
2023-01-19 03:07:07,1743,57e9b954-b16f-4a2a-8e05-587812cf151e,blog/category,tablet
2023-03-07 19:45:13,5283,48158cd8-1ad2-4768-980e-adfe0dc71da5,search/wp-content/blog,mobile
2024-10-13 21:27:09,5197,e84e74b3-ed89-40cc-a8c9-3805397a374c,list,mobile
2022-04-23 14:17:07,5053,8162a0a2-82b3-48cd-bb26-ed3c92edf92b,blog/categories,tablet
2023-09-06 19:23:06,5516,dd0ec54a-a729-4f81-9d24-ece64d18746d,tags,desktop
2025-07-08 07:03:41,2276,bd60d530-aa32-46a0-b85f-169e572d174f,search,tablet
2023-09-23 13:57:19,6283,a2d16039-853f-4e17-933b-7128cedb2c54,wp-content,desktop
2023-10-29 08:37:30,3915,2253b5e5-57da-48da-bfdb-e0f453ea158b,explore/search/search,desktop
2022-09-14 05:06:45,5436,30d82d3b-5751-4392-be88-d4c219e75d64,posts/category/categories,mobile
2020-02-20 12:12:06,4778,e21bed78-eb06-4e73-b9fe-ccf6c08ffcca,list,tablet
2025-01-22 00:35:21,546,7d7517c0-f882-4fcf-b686-13f01f6b3a9e,tags/blog/tag,desktop
2025-05-31 15:41:38,8985,c686b525-7fb1-4792-806b-922a96c9e16f,categories,tablet
2022-05-11 02:53:04,8931,a2998a54-daa6-4cc1-98c0-fab372439138,tag,mobile
2023-01-04 11:23:36,1496,06fd9749-9c63-4b17-917f-92b280015ddf,tag/tag/search,tablet
2022-05-31 07:48:41,5968,ecd5a971-f9c3-4487-94ae-4caeb2285229,category/explore/app,desktop
2022-06-04 02:36:20,7879,95cf4e8f-bbd4-43bc-8d24-8a89f3eb2a51,list/categories,mobile
2025-01-29 07:09:16,378,60042d1d-74d4-46ff-9e0c-0202995986c7,categories/wp-content/categories,tablet
2024-11-18 07:51:35,8657,206dc227-8333-4f73-98b9-f75255607ce5,wp-content,mobile
2024-07-21 14:31:13,2065,2cd9032d-2bcf-44be-be69-27ed323f6abe,posts,desktop
2024-08-08 05:58:17,477,f2084b91-38eb-4255-b45e-e1c317b93975,main/categories,desktop
2022-08-05 19:26:04,7442,7975de8a-3606-428a-a3c0-341c30dcc863,list/search,tablet
2020-04-18 18:14:20,5252,47774b60-2ffc-48b9-9308-d4eb23a7e036,search,tablet
2021-02-16 16:05:19,8401,881aa2e9-2992-4d3d-8506-6d3eb0010bc8,categories/wp-content,desktop
2022-10-27 10:34:39,4848,2aa7a16d-478e-4ca5-965a-289558d9a349,tags/blog,mobile
2024-12-17 14:18:17,9929,00b47a1b-a69c-4ab6-902d-d9cb13bb8084,app,desktop
2022-06-17 02:03:39,2506,e29c4947-d1ee-456b-ba3a-06ffa8659440,categories,desktop
2023-06-09 12:57:42,3233,143bc902-e8af-4597-95b6-45f75617f17e,list,desktop
2021-08-07 12:55:49,2069,4cdc787a-329b-4773-9819-72e1483af6ac,category/main,tablet
2022-01-11 02:34:50,1356,0f38ce3e-5ec7-4dce-ba06-c521e8f6c7d3,app/blog/main,desktop
2020-08-02 11:27:09,3124,59e3483f-a833-4d1e-ad79-dbb419c23033,categories/blog/list,desktop
2023-09-18 11:02:14,5642,09701059-65d5-4754-a8a9-eabaabc58e62,tags/tags/posts,desktop
2021-11-26 02:38:00,4278,0f1e65d2-5fb5-49e0-84ca-1901c3d2b513,list/posts,mobile
2020-04-14 19:14:11,4736,5aa44ffd-a6af-44b1-84e7-286625fc1624,main,desktop
2022-09-16 19:22:35,6709,200ba474-1070-477e-83e8-248166946f27,tags,tablet
2022-06-08 06:54:03,5586,5e6baeab-cbcf-41f7-9767-254e6d157cea,category/category/tags,tablet
2022-11-03 16:44:07,2010,4618ba7e-8496-4798-9e3e-7a2c4873a8e8,app,desktop
2022-07-04 18:21:32,4877,0530b1f9-ee90-45b7-8b69-c5253c3745a5,list,desktop
2024-12-19 19:07:06,4896,a9387089-4d97-4eed-a82b-ca5a6cca70e0,posts/tag/categories,desktop
2025-06-29 21:02:07,4118,2e6184c3-9362-4ad0-9c14-5df05812d04c,category,desktop
2024-04-19 13:05:50,4237,aae508e2-5252-420c-90ad-2d75337e704a,app/wp-content,tablet
2023-12-15 16:55:34,5700,241d3e16-553a-40a0-bf0a-2d1c1608235a,app/main/tags,desktop
2022-03-10 21:55:18,7382,2791dcc2-97fc-4844-8dad-08b3c6c17d55,wp-content,desktop
2020-06-10 10:46:20,7266,39fcc8bf-d737-4b4b-a501-67519f16cddf,main,tablet
2021-12-16 16:21:11,9977,e02e6005-3765-49be-9327-acf90ceea22c,posts,desktop
2023-10-07 07:19:53,5150,32257129-ba2e-41ad-bdff-dc3d2c3275e6,main/main/category,tablet
2021-05-05 22:12:54,9684,83818dac-b487-483a-b2a3-a41c3f28fc8d,main,tablet
2024-06-26 01:00:34,7534,20e85840-be89-4077-9770-9da71141ada7,tags/app/posts,tablet
2022-07-14 17:42:54,4496,f28c520d-de30-4a1e-a808-d0065347bb0d,wp-content/app,mobile
2024-09-12 19:40:51,7560,3eb83071-7be5-444c-add8-955c25c3d608,app,tablet
2023-10-04 04:20:35,8866,af9e8dd1-2839-4b3a-8dda-f607d1627142,app,mobile
2024-06-15 21:30:58,5864,630221d6-48d2-4b18-9d52-25264473d7cb,tags/search/app,tablet
2023-04-01 12:51:12,6965,a84b4480-02c8-4a5e-a24a-eef882a1fa17,posts/category/main,mobile
2020-03-30 22:56:24,325,e9f2ef0d-c80e-443a-a205-31f8d90c090f,categories,desktop
2024-11-03 08:12:17,5284,9f10f278-6433-4f35-8e05-1ca27672aa72,posts,tablet
2020-08-08 10:27:52,5212,59ea1c21-72b6-42f7-aa66-c795dc874420,wp-content/blog/blog,tablet
2024-12-29 09:04:54,5600,49f0e9ac-54a6-4a01-b4be-b855370a9610,categories/search/list,mobile
2021-07-06 17:35:50,3227,843f427c-1508-496c-8719-0868eb8d2b22,posts/search,tablet
2021-07-12 16:25:48,7294,1bbbd397-7fd4-4f16-989b-97e5384a4939,categories/categories,mobile
